1,1,628,156,34,33,1,-1,-1,-1
2,1,628,155,34,33,1,-1,-1,-1
3,1,629,154,33,32,1,-1,-1,-1
4,1,629,153,33,31,1,-1,-1,-1
5,1,629,151,33,32,1,-1,-1,-1
6,1,629,151,33,31,1,-1,-1,-1
7,1,630,149,33,31,1,-1,-1,-1
8,1,630,148,33,30,1,-1,-1,-1
9,1,630,147,33,30,1,-1,-1,-1
10,1,631,146,32,30,1,-1,-1,-1
11,1,631,145,32,29,1,-1,-1,-1
12,1,631,144,33,29,1,-1,-1,-1
13,1,631,143,33,28,1,-1,-1,-1
14,1,631,141,33,29,1,-1,-1,-1
15,1,632,141,32,27,1,-1,-1,-1
16,1,632,139,32,28,1,-1,-1,-1
17,1,632,138,32,27,1,-1,-1,-1
18,1,633,137,31,26,1,-1,-1,-1
19,1,633,136,32,26,1,-1,-1,-1
20,1,633,135,32,26,1,-1,-1,-1
21,1,633,134,32,26,1,-1,-1,-1
22,1,634,133,31,26,1,-1,-1,-1
23,1,634,132,31,25,1,-1,-1,-1
24,1,634,131,31,25,1,-1,-1,-1
25,1,635,130,30,25,1,-1,-1,-1
26,1,635,129,30,25,1,-1,-1,-1
27,1,635,128,30,25,1,-1,-1,-1
28,1,635,127,30,25,1,-1,-1,-1
29,1,635,126,30,25,1,-1,-1,-1
30,1,636,125,29,24,1,-1,-1,-1
53,2,360,615,167,103,1,-1,-1,-1
54,2,369,600,163,106,1,-1,-1,-1
55,2,378,585,159,108,1,-1,-1,-1
56,2,387,570,155,111,1,-1,-1,-1
57,2,397,555,150,114,1,-1,-1,-1
58,2,406,540,146,116,1,-1,-1,-1
59,2,416,526,141,118,1,-1,-1,-1
60,2,425,511,138,121,1,-1,-1,-1
61,2,434,496,134,124,1,-1,-1,-1
62,2,444,481,129,127,1,-1,-1,-1
63,2,450,471,126,124,1,-1,-1,-1
64,2,456,462,123,120,1,-1,-1,-1
65,2,462,452,121,117,1,-1,-1,-1
66,2,468,443,118,114,1,-1,-1,-1
67,2,474,433,115,111,1,-1,-1,-1
68,2,480,424,112,108,1,-1,-1,-1
68,3,629,641,141,79,1,-1,-1,-1
69,2,486,414,110,105,1,-1,-1,-1
69,3,631,623,139,86,1,-1,-1,-1
70,2,493,405,106,101,1,-1,-1,-1
70,3,633,605,136,94,1,-1,-1,-1
71,2,497,398,104,99,1,-1,-1,-1
71,3,635,587,134,102,1,-1,-1,-1
72,2,501,391,102,97,1,-1,-1,-1
72,3,638,569,130,110,1,-1,-1,-1
73,2,505,384,100,94,1,-1,-1,-1
73,3,640,550,128,118,1,-1,-1,-1
74,2,509,377,98,92,1,-1,-1,-1
74,3,642,532,126,126,1,-1,-1,-1
75,2,513,370,96,90,1,-1,-1,-1
75,3,644,515,123,133,1,-1,-1,-1
76,2,517,363,94,88,1,-1,-1,-1
76,3,648,500,118,130,1,-1,-1,-1
77,2,521,356,92,85,1,-1,-1,-1
77,3,651,485,115,127,1,-1,-1,-1
78,2,525,349,91,83,1,-1,-1,-1
78,3,654,470,112,125,1,-1,-1,-1
79,2,528,343,89,82,1,-1,-1,-1
79,3,656,459,109,122,1,-1,-1,-1
80,2,532,338,87,80,1,-1,-1,-1
80,3,658,449,107,119,1,-1,-1,-1
81,2,535,332,85,79,1,-1,-1,-1
81,3,659,438,105,116,1,-1,-1,-1
82,2,538,327,83,77,1,-1,-1,-1
82,3,661,427,103,114,1,-1,-1,-1
83,2,542,321,81,76,1,-1,-1,-1
83,3,662,418,101,111,1,-1,-1,-1
84,2,545,316,80,74,1,-1,-1,-1
84,3,664,409,98,109,1,-1,-1,-1
85,2,548,311,78,72,1,-1,-1,-1
85,3,665,400,96,107,1,-1,-1,-1
86,2,550,307,77,71,1,-1,-1,-1
86,3,666,391,95,104,1,-1,-1,-1
87,2,552,303,76,70,1,-1,-1,-1
87,3,667,383,93,101,1,-1,-1,-1
88,2,554,299,75,69,1,-1,-1,-1
88,3,668,374,91,98,1,-1,-1,-1
89,2,556,295,74,69,1,-1,-1,-1
89,3,670,365,88,96,1,-1,-1,-1
90,2,558,292,73,67,1,-1,-1,-1
90,3,671,358,86,94,1,-1,-1,-1
91,2,560,288,72,66,1,-1,-1,-1
91,3,673,351,84,92,1,-1,-1,-1
92,2,561,284,72,66,1,-1,-1,-1
92,3,674,345,83,89,1,-1,-1,-1
93,2,563,280,71,65,1,-1,-1,-1
93,3,676,338,80,86,1,-1,-1,-1
94,2,565,276,70,64,1,-1,-1,-1
94,3,677,331,78,84,1,-1,-1,-1
95,2,567,272,69,63,1,-1,-1,-1
95,3,679,325,76,81,1,-1,-1,-1
96,2,569,268,68,63,1,-1,-1,-1
96,3,679,320,75,80,1,-1,-1,-1
97,2,571,265,67,61,1,-1,-1,-1
97,3,679,315,74,79,1,-1,-1,-1
98,2,573,261,66,60,1,-1,-1,-1
98,3,680,310,73,78,1,-1,-1,-1
99,2,575,257,65,60,1,-1,-1,-1
99,3,680,305,72,77,1,-1,-1,-1
100,2,577,253,64,59,1,-1,-1,-1
100,3,681,300,70,76,1,-1,-1,-1
101,2,578,249,64,58,1,-1,-1,-1
101,3,681,296,70,74,1,-1,-1,-1
102,2,580,245,63,57,1,-1,-1,-1
102,3,681,291,69,73,1,-1,-1,-1
103,2,582,242,62,56,1,-1,-1,-1
103,3,682,286,67,72,1,-1,-1,-1
104,2,583,239,61,55,1,-1,-1,-1
104,3,682,281,67,71,1,-1,-1,-1
105,2,584,236,61,55,1,-1,-1,-1
105,3,683,276,65,70,1,-1,-1,-1
106,2,586,233,60,55,1,-1,-1,-1
106,3,683,271,65,69,1,-1,-1,-1
107,2,587,230,59,54,1,-1,-1,-1
107,3,683,267,64,68,1,-1,-1,-1
108,2,588,228,58,53,1,-1,-1,-1
108,3,684,264,63,67,1,-1,-1,-1
109,2,589,225,58,52,1,-1,-1,-1
109,3,684,260,62,66,1,-1,-1,-1
110,2,590,222,58,52,1,-1,-1,-1
110,3,685,256,60,65,1,-1,-1,-1
111,2,592,219,56,52,1,-1,-1,-1
111,3,685,252,60,64,1,-1,-1,-1
112,2,593,217,56,51,1,-1,-1,-1
112,3,685,249,60,62,1,-1,-1,-1
113,2,594,215,55,50,1,-1,-1,-1
113,3,686,245,58,61,1,-1,-1,-1
113,4,335,637,158,82,1,-1,-1,-1
114,2,594,213,55,50,1,-1,-1,-1
114,3,686,241,57,61,1,-1,-1,-1
114,4,346,621,154,84,1,-1,-1,-1
115,2,595,211,55,50,1,-1,-1,-1
115,3,687,238,56,59,1,-1,-1,-1
115,4,357,604,150,88,1,-1,-1,-1
116,2,596,209,54,50,1,-1,-1,-1
116,3,687,235,55,58,1,-1,-1,-1
116,4,368,588,145,90,1,-1,-1,-1
117,2,597,208,53,48,1,-1,-1,-1
117,3,687,232,54,57,1,-1,-1,-1
117,4,379,571,141,94,1,-1,-1,-1
118,2,598,206,53,48,1,-1,-1,-1
118,3,688,229,53,56,1,-1,-1,-1
118,4,390,555,137,97,1,-1,-1,-1
119,2,599,204,52,48,1,-1,-1,-1
119,3,688,226,52,55,1,-1,-1,-1
119,4,401,538,133,100,1,-1,-1,-1
120,2,600,203,52,46,1,-1,-1,-1
120,3,688,223,51,54,1,-1,-1,-1
120,4,412,522,129,103,1,-1,-1,-1
121,2,601,201,51,46,1,-1,-1,-1
121,3,689,221,50,52,1,-1,-1,-1
121,4,422,505,126,106,1,-1,-1,-1
121,5,609,624,137,91,1,-1,-1,-1
122,2,602,199,50,45,1,-1,-1,-1
122,3,689,218,49,53,1,-1,-1,-1
122,4,433,489,121,109,1,-1,-1,-1
122,5,612,608,134,95,1,-1,-1,-1
123,2,603,197,49,45,1,-1,-1,-1
123,3,689,216,49,52,1,-1,-1,-1
123,4,445,473,117,111,1,-1,-1,-1
123,5,614,592,132,99,1,-1,-1,-1
124,2,604,195,49,45,1,-1,-1,-1
124,3,689,214,48,51,1,-1,-1,-1
124,4,452,462,114,109,1,-1,-1,-1
124,5,617,576,129,104,1,-1,-1,-1
125,2,604,194,49,44,1,-1,-1,-1
125,3,689,211,48,51,1,-1,-1,-1
125,4,459,452,111,106,1,-1,-1,-1
125,5,620,561,127,107,1,-1,-1,-1
126,2,606,192,48,44,1,-1,-1,-1
126,3,689,209,48,50,1,-1,-1,-1
126,4,466,442,108,103,1,-1,-1,-1
126,5,623,544,124,112,1,-1,-1,-1
127,2,606,190,48,43,1,-1,-1,-1
127,3,689,207,47,50,1,-1,-1,-1
127,4,474,432,104,100,1,-1,-1,-1
127,5,625,529,122,116,1,-1,-1,-1
128,2,607,188,47,43,1,-1,-1,-1
128,3,689,205,46,49,1,-1,-1,-1
128,4,481,421,101,98,1,-1,-1,-1
128,5,628,513,119,120,1,-1,-1,-1
129,2,608,186,47,43,1,-1,-1,-1
129,3,689,202,46,49,1,-1,-1,-1
129,4,488,411,98,95,1,-1,-1,-1
129,5,631,497,117,124,1,-1,-1,-1
130,2,609,185,46,41,1,-1,-1,-1
130,3,689,200,45,48,1,-1,-1,-1
130,4,496,401,94,92,1,-1,-1,-1
130,5,633,485,115,121,1,-1,-1,-1
131,2,610,183,45,41,1,-1,-1,-1
131,3,689,198,45,47,1,-1,-1,-1
131,4,503,391,92,89,1,-1,-1,-1
131,5,636,474,112,116,1,-1,-1,-1
132,2,611,181,45,40,1,-1,-1,-1
132,3,689,195,45,47,1,-1,-1,-1
132,4,507,383,90,89,1,-1,-1,-1
132,5,638,462,110,112,1,-1,-1,-1
133,2,612,180,44,39,1,-1,-1,-1
133,3,689,193,44,47,1,-1,-1,-1
133,4,511,377,89,86,1,-1,-1,-1
133,5,641,450,107,109,1,-1,-1,-1
134,2,613,178,43,39,1,-1,-1,-1
134,3,689,191,44,46,1,-1,-1,-1
134,4,515,369,87,86,1,-1,-1,-1
134,5,643,441,104,106,1,-1,-1,-1
135,2,614,176,43,39,1,-1,-1,-1
135,3,689,189,43,46,1,-1,-1,-1
135,4,519,362,86,85,1,-1,-1,-1
135,5,646,432,101,104,1,-1,-1,-1
136,2,615,174,42,39,1,-1,-1,-1
136,3,689,188,43,44,1,-1,-1,-1
136,4,524,356,84,82,1,-1,-1,-1
136,5,648,423,99,102,1,-1,-1,-1
137,2,616,172,42,38,1,-1,-1,-1
137,3,689,186,43,44,1,-1,-1,-1
137,4,528,348,82,82,1,-1,-1,-1
137,5,650,414,97,100,1,-1,-1,-1
138,2,617,171,41,37,1,-1,-1,-1
138,3,689,184,42,44,1,-1,-1,-1
138,4,532,341,80,80,1,-1,-1,-1
138,5,652,405,94,98,1,-1,-1,-1
