1,1,380,74,10,15,1,-1,-1,-1
1,2,404,74,19,18,1,-1,-1,-1
1,3,376,127,37,28,1,-1,-1,-1
1,4,402,271,71,66,1,-1,-1,-1
2,1,381,72,10,16,1,-1,-1,-1
2,2,404,74,19,17,1,-1,-1,-1
2,3,377,125,36,28,1,-1,-1,-1
2,4,404,263,69,63,1,-1,-1,-1
3,1,382,72,10,15,1,-1,-1,-1
3,2,404,73,20,17,1,-1,-1,-1
3,3,378,123,36,27,1,-1,-1,-1
3,4,406,254,68,62,1,-1,-1,-1
4,1,383,70,10,16,1,-1,-1,-1
4,2,405,72,19,17,1,-1,-1,-1
4,3,380,121,35,27,1,-1,-1,-1
4,4,408,246,66,60,1,-1,-1,-1
5,1,384,70,10,14,1,-1,-1,-1
5,2,405,71,19,17,1,-1,-1,-1
5,3,381,119,35,27,1,-1,-1,-1
5,4,410,238,64,58,1,-1,-1,-1
6,1,384,68,10,15,1,-1,-1,-1
6,2,406,70,19,18,1,-1,-1,-1
6,3,382,117,34,26,1,-1,-1,-1
6,4,411,231,63,57,1,-1,-1,-1
7,1,386,68,10,14,1,-1,-1,-1
7,2,406,70,19,17,1,-1,-1,-1
7,3,383,115,34,26,1,-1,-1,-1
7,4,413,225,61,56,1,-1,-1,-1
8,1,386,66,10,15,1,-1,-1,-1
8,2,406,69,20,17,1,-1,-1,-1
8,3,384,113,34,25,1,-1,-1,-1
8,4,414,219,60,54,1,-1,-1,-1
8,5,10,317,154,103,1,-1,-1,-1
9,1,387,66,10,14,1,-1,-1,-1
9,2,406,68,20,17,1,-1,-1,-1
9,3,386,111,32,25,1,-1,-1,-1
9,4,416,213,58,52,1,-1,-1,-1
9,5,24,308,149,98,1,-1,-1,-1
10,1,388,64,10,14,1,-1,-1,-1
10,2,407,67,19,17,1,-1,-1,-1
10,3,387,110,31,24,1,-1,-1,-1
10,4,418,207,56,50,1,-1,-1,-1
10,5,39,299,143,94,1,-1,-1,-1
11,1,389,64,10,13,1,-1,-1,-1
11,2,407,66,19,18,1,-1,-1,-1
11,3,388,108,31,24,1,-1,-1,-1
11,4,419,201,56,49,1,-1,-1,-1
11,5,53,290,137,90,1,-1,-1,-1
12,1,390,63,10,13,1,-1,-1,-1
12,2,407,66,20,17,1,-1,-1,-1
12,3,389,106,30,25,1,-1,-1,-1
12,4,420,197,55,47,1,-1,-1,-1
12,5,68,282,132,84,1,-1,-1,-1
13,1,391,62,10,13,1,-1,-1,-1
13,2,408,65,19,17,1,-1,-1,-1
13,3,390,105,29,24,1,-1,-1,-1
13,4,422,193,53,46,1,-1,-1,-1
13,5,79,275,128,81,1,-1,-1,-1
14,1,392,62,10,13,1,-1,-1,-1
14,2,408,64,20,17,1,-1,-1,-1
14,3,390,104,30,23,1,-1,-1,-1
14,4,423,188,52,46,1,-1,-1,-1
14,5,91,268,124,78,1,-1,-1,-1
15,1,392,61,10,13,1,-1,-1,-1
15,2,408,63,20,17,1,-1,-1,-1
15,3,392,102,28,23,1,-1,-1,-1
15,4,424,184,51,45,1,-1,-1,-1
15,5,103,261,119,75,1,-1,-1,-1
16,1,393,61,10,13,1,-1,-1,-1
16,2,409,62,19,18,1,-1,-1,-1
16,3,392,101,28,22,1,-1,-1,-1
16,4,425,180,50,44,1,-1,-1,-1
16,5,115,254,115,72,1,-1,-1,-1
17,1,394,60,10,13,1,-1,-1,-1
17,2,409,62,19,17,1,-1,-1,-1
17,3,394,99,26,23,1,-1,-1,-1
17,4,427,176,48,43,1,-1,-1,-1
17,5,125,248,109,69,1,-1,-1,-1
18,1,394,60,10,12,1,-1,-1,-1
18,2,409,61,19,17,1,-1,-1,-1
18,3,394,98,27,22,1,-1,-1,-1
18,4,427,172,47,42,1,-1,-1,-1
18,5,135,243,104,65,1,-1,-1,-1
19,1,395,60,10,12,1,-1,-1,-1
19,2,409,61,19,17,1,-1,-1,-1
19,3,395,96,26,22,1,-1,-1,-1
19,4,428,169,46,40,1,-1,-1,-1
19,5,145,238,99,61,1,-1,-1,-1
20,1,396,59,10,12,1,-1,-1,-1
20,2,409,60,19,17,1,-1,-1,-1
20,3,396,95,25,21,1,-1,-1,-1
20,4,428,166,46,38,1,-1,-1,-1
20,5,152,232,96,60,1,-1,-1,-1
21,1,396,59,10,11,1,-1,-1,-1
21,2,409,60,19,16,1,-1,-1,-1
21,3,397,93,25,21,1,-1,-1,-1
21,4,429,162,44,38,1,-1,-1,-1
21,5,158,228,95,57,1,-1,-1,-1
22,1,397,58,10,12,1,-1,-1,-1
22,2,409,59,19,17,1,-1,-1,-1
22,3,398,92,24,20,1,-1,-1,-1
22,4,429,158,44,37,1,-1,-1,-1
22,5,166,222,92,56,1,-1,-1,-1
23,1,398,58,10,11,1,-1,-1,-1
23,2,409,59,19,16,1,-1,-1,-1
23,3,399,91,23,20,1,-1,-1,-1
23,4,430,155,42,35,1,-1,-1,-1
23,5,172,218,90,53,1,-1,-1,-1
24,1,398,58,10,11,1,-1,-1,-1
24,2,410,58,18,17,1,-1,-1,-1
24,3,399,90,23,20,1,-1,-1,-1
24,4,431,152,41,35,1,-1,-1,-1
24,5,179,212,88,52,1,-1,-1,-1
25,1,399,57,10,11,1,-1,-1,-1
25,2,410,58,18,16,1,-1,-1,-1
25,3,400,89,23,20,1,-1,-1,-1
25,4,432,150,40,34,1,-1,-1,-1
25,5,186,208,86,49,1,-1,-1,-1
26,1,400,57,10,11,1,-1,-1,-1
26,2,410,58,18,16,1,-1,-1,-1
26,3,400,88,23,20,1,-1,-1,-1
26,4,432,147,40,33,1,-1,-1,-1
26,5,193,202,83,48,1,-1,-1,-1
27,1,400,56,10,11,1,-1,-1,-1
27,2,410,57,18,16,1,-1,-1,-1
27,3,401,87,23,19,1,-1,-1,-1
27,4,433,145,39,32,1,-1,-1,-1
27,5,200,198,81,45,1,-1,-1,-1
28,1,401,55,10,11,1,-1,-1,-1
28,2,410,56,18,16,1,-1,-1,-1
28,3,402,86,22,19,1,-1,-1,-1
28,4,434,142,38,32,1,-1,-1,-1
28,5,207,193,79,43,1,-1,-1,-1
29,1,401,54,10,12,1,-1,-1,-1
29,2,410,56,18,16,1,-1,-1,-1
29,3,402,85,22,19,1,-1,-1,-1
29,4,435,140,37,31,1,-1,-1,-1
29,5,212,189,76,43,1,-1,-1,-1
30,2,410,56,18,15,1,-1,-1,-1
30,3,403,84,22,19,1,-1,-1,-1
30,4,436,137,36,31,1,-1,-1,-1
30,5,216,186,75,42,1,-1,-1,-1
31,2,410,55,18,16,1,-1,-1,-1
31,3,404,83,21,19,1,-1,-1,-1
31,4,436,134,36,30,1,-1,-1,-1
31,5,221,182,73,42,1,-1,-1,-1
32,2,410,54,17,16,1,-1,-1,-1
32,3,404,82,22,18,1,-1,-1,-1
32,4,437,132,35,29,1,-1,-1,-1
32,5,226,179,71,41,1,-1,-1,-1
33,2,410,54,17,15,1,-1,-1,-1
33,3,405,81,21,19,1,-1,-1,-1
33,4,438,129,34,29,1,-1,-1,-1
33,5,231,176,69,40,1,-1,-1,-1
34,2,411,54,16,14,1,-1,-1,-1
34,3,405,80,21,18,1,-1,-1,-1
34,4,438,127,33,29,1,-1,-1,-1
34,5,235,172,67,40,1,-1,-1,-1
35,2,411,53,16,14,1,-1,-1,-1
35,3,405,79,21,18,1,-1,-1,-1
35,4,438,126,33,27,1,-1,-1,-1
35,5,240,169,65,39,1,-1,-1,-1
36,2,411,52,16,14,1,-1,-1,-1
36,3,406,78,20,18,1,-1,-1,-1
36,4,439,124,32,27,1,-1,-1,-1
36,5,245,166,63,38,1,-1,-1,-1
37,2,411,52,16,13,1,-1,-1,-1
37,3,406,77,20,18,1,-1,-1,-1
37,4,439,122,31,27,1,-1,-1,-1
37,5,250,162,61,38,1,-1,-1,-1
38,2,412,51,15,13,1,-1,-1,-1
38,3,406,76,20,18,1,-1,-1,-1
38,4,440,121,30,26,1,-1,-1,-1
38,5,254,159,60,37,1,-1,-1,-1
39,2,412,51,15,13,1,-1,-1,-1
39,3,406,76,21,17,1,-1,-1,-1
39,4,440,118,30,27,1,-1,-1,-1
39,5,259,156,57,36,1,-1,-1,-1
40,3,407,75,20,17,1,-1,-1,-1
40,4,440,116,30,27,1,-1,-1,-1
40,5,262,154,56,35,1,-1,-1,-1
41,3,407,74,20,17,1,-1,-1,-1
41,4,441,114,29,27,1,-1,-1,-1
41,5,265,152,55,34,1,-1,-1,-1
42,3,408,73,19,17,1,-1,-1,-1
42,4,441,113,29,26,1,-1,-1,-1
42,5,268,150,54,34,1,-1,-1,-1
42,6,335,346,113,116,1,-1,-1,-1
43,3,408,72,19,17,1,-1,-1,-1
43,4,441,112,29,26,1,-1,-1,-1
43,5,270,148,54,33,1,-1,-1,-1
43,6,340,334,109,111,1,-1,-1,-1
44,3,408,71,19,17,1,-1,-1,-1
44,4,441,110,29,26,1,-1,-1,-1
44,5,273,145,53,33,1,-1,-1,-1
44,6,345,323,106,105,1,-1,-1,-1
45,3,408,70,20,17,1,-1,-1,-1
45,4,441,109,28,25,1,-1,-1,-1
45,5,276,143,52,32,1,-1,-1,-1
45,6,350,312,102,98,1,-1,-1,-1
46,3,409,70,19,16,1,-1,-1,-1
46,4,441,108,28,25,1,-1,-1,-1
46,5,279,141,51,31,1,-1,-1,-1
46,6,355,300,99,93,1,-1,-1,-1
47,3,409,69,19,15,1,-1,-1,-1
47,4,442,106,27,25,1,-1,-1,-1
47,5,282,139,50,31,1,-1,-1,-1
47,6,360,289,96,87,1,-1,-1,-1
48,3,409,68,19,16,1,-1,-1,-1
48,4,442,105,27,25,1,-1,-1,-1
48,5,285,137,49,29,1,-1,-1,-1
48,6,365,278,92,81,1,-1,-1,-1
49,3,410,67,18,15,1,-1,-1,-1
49,4,442,104,27,24,1,-1,-1,-1
49,5,288,135,48,29,1,-1,-1,-1
49,6,370,266,89,76,1,-1,-1,-1
50,3,410,66,18,15,1,-1,-1,-1
50,4,442,102,27,24,1,-1,-1,-1
50,5,290,133,48,28,1,-1,-1,-1
50,6,374,257,86,72,1,-1,-1,-1
51,3,410,66,18,14,1,-1,-1,-1
51,4,442,101,26,24,1,-1,-1,-1
51,5,293,131,47,27,1,-1,-1,-1
51,6,378,247,82,69,1,-1,-1,-1
52,3,410,65,18,15,1,-1,-1,-1
52,4,442,100,26,23,1,-1,-1,-1
52,5,296,128,46,27,1,-1,-1,-1
52,6,382,238,79,66,1,-1,-1,-1
53,3,410,64,18,15,1,-1,-1,-1
53,4,442,98,26,24,1,-1,-1,-1
53,5,299,126,45,26,1,-1,-1,-1
53,6,385,231,76,65,1,-1,-1,-1
54,3,411,64,17,14,1,-1,-1,-1
54,4,442,97,26,23,1,-1,-1,-1
54,5,302,124,44,26,1,-1,-1,-1
54,6,389,224,72,63,1,-1,-1,-1
55,3,411,64,18,14,1,-1,-1,-1
55,4,442,96,26,22,1,-1,-1,-1
55,5,305,122,43,25,1,-1,-1,-1
55,6,392,217,70,62,1,-1,-1,-1
56,3,411,63,18,14,1,-1,-1,-1
56,4,443,95,25,22,1,-1,-1,-1
56,5,306,121,44,24,1,-1,-1,-1
56,6,394,211,68,59,1,-1,-1,-1
57,3,411,62,18,15,1,-1,-1,-1
57,4,443,94,25,21,1,-1,-1,-1
57,5,308,120,43,24,1,-1,-1,-1
57,6,396,206,67,56,1,-1,-1,-1
58,3,411,62,18,14,1,-1,-1,-1
58,4,443,92,25,22,1,-1,-1,-1
58,5,310,118,42,24,1,-1,-1,-1
58,6,398,200,65,54,1,-1,-1,-1
59,3,412,62,17,14,1,-1,-1,-1
59,4,443,91,24,21,1,-1,-1,-1
59,5,312,117,41,23,1,-1,-1,-1
59,6,400,195,64,51,1,-1,-1,-1
60,3,412,61,17,14,1,-1,-1,-1
60,4,443,90,24,21,1,-1,-1,-1
60,5,314,116,40,23,1,-1,-1,-1
60,6,402,190,63,48,1,-1,-1,-1
61,3,412,60,17,14,1,-1,-1,-1
61,4,443,89,24,21,1,-1,-1,-1
61,5,315,114,41,23,1,-1,-1,-1
61,6,404,184,62,49,1,-1,-1,-1
62,3,412,60,17,14,1,-1,-1,-1
62,4,443,88,24,20,1,-1,-1,-1
62,5,317,113,40,23,1,-1,-1,-1
62,6,406,179,60,49,1,-1,-1,-1
63,3,412,60,18,14,1,-1,-1,-1
63,4,443,87,23,19,1,-1,-1,-1
63,5,319,112,39,22,1,-1,-1,-1
63,6,408,174,59,49,1,-1,-1,-1
64,3,412,59,18,14,1,-1,-1,-1
64,4,443,86,23,19,1,-1,-1,-1
64,5,320,110,39,22,1,-1,-1,-1
64,6,410,170,57,48,1,-1,-1,-1
65,3,412,58,18,14,1,-1,-1,-1
65,4,443,84,23,20,1,-1,-1,-1
65,5,322,109,38,22,1,-1,-1,-1
65,6,411,166,55,46,1,-1,-1,-1
66,3,413,58,17,14,1,-1,-1,-1
66,4,443,84,23,18,1,-1,-1,-1
66,5,324,108,38,22,1,-1,-1,-1
66,6,412,162,54,45,1,-1,-1,-1
67,3,413,58,17,13,1,-1,-1,-1
67,4,443,83,23,18,1,-1,-1,-1
67,5,326,106,37,22,1,-1,-1,-1
67,6,413,159,53,43,1,-1,-1,-1
68,3,413,57,17,13,1,-1,-1,-1
68,4,443,82,22,18,1,-1,-1,-1
68,5,328,105,36,21,1,-1,-1,-1
68,6,414,155,52,41,1,-1,-1,-1
69,3,413,56,17,14,1,-1,-1,-1
69,4,443,81,22,19,1,-1,-1,-1
69,5,329,104,36,21,1,-1,-1,-1
69,6,415,152,51,41,1,-1,-1,-1
70,3,413,56,17,14,1,-1,-1,-1
70,4,443,80,22,18,1,-1,-1,-1
70,5,331,103,35,20,1,-1,-1,-1
70,6,416,150,50,39,1,-1,-1,-1
71,3,414,56,16,13,1,-1,-1,-1
71,4,443,80,22,18,1,-1,-1,-1
71,5,333,101,35,21,1,-1,-1,-1
71,6,417,147,48,39,1,-1,-1,-1
72,3,414,55,16,13,1,-1,-1,-1
72,4,443,79,21,18,1,-1,-1,-1
72,5,335,100,34,20,1,-1,-1,-1
72,6,418,144,47,38,1,-1,-1,-1
73,3,414,54,16,14,1,-1,-1,-1
73,4,443,78,21,18,1,-1,-1,-1
73,5,336,99,34,19,1,-1,-1,-1
73,6,418,142,47,36,1,-1,-1,-1
74,3,414,54,16,13,1,-1,-1,-1
74,4,443,77,21,18,1,-1,-1,-1
74,5,338,98,34,19,1,-1,-1,-1
74,6,419,139,46,36,1,-1,-1,-1
75,3,414,54,17,13,1,-1,-1,-1
75,4,443,76,21,18,1,-1,-1,-1
75,5,340,96,32,20,1,-1,-1,-1
75,6,420,136,45,35,1,-1,-1,-1
76,3,414,53,17,13,1,-1,-1,-1
76,4,443,76,21,17,1,-1,-1,-1
76,5,341,95,32,19,1,-1,-1,-1
76,6,421,134,43,34,1,-1,-1,-1
77,3,414,53,17,13,1,-1,-1,-1
77,4,443,75,20,17,1,-1,-1,-1
77,5,342,94,32,19,1,-1,-1,-1
77,6,422,131,42,33,1,-1,-1,-1
78,3,414,52,17,14,1,-1,-1,-1
78,4,443,74,20,17,1,-1,-1,-1
78,5,343,93,31,19,1,-1,-1,-1
78,6,422,128,42,32,1,-1,-1,-1
79,3,414,52,17,13,1,-1,-1,-1
79,4,443,74,20,16,1,-1,-1,-1
79,5,344,92,31,18,1,-1,-1,-1
79,6,423,125,41,32,1,-1,-1,-1
80,3,415,52,16,13,1,-1,-1,-1
80,4,443,73,19,16,1,-1,-1,-1
80,5,346,91,30,18,1,-1,-1,-1
80,6,424,123,40,31,1,-1,-1,-1
81,3,415,52,16,12,1,-1,-1,-1
81,4,443,72,19,16,1,-1,-1,-1
81,5,347,90,29,18,1,-1,-1,-1
81,6,426,121,38,30,1,-1,-1,-1
82,3,415,51,16,13,1,-1,-1,-1
82,4,443,71,19,17,1,-1,-1,-1
82,5,348,89,29,18,1,-1,-1,-1
82,6,427,119,37,29,1,-1,-1,-1
83,3,415,51,16,13,1,-1,-1,-1
83,4,443,70,19,16,1,-1,-1,-1
83,5,349,88,29,18,1,-1,-1,-1
83,6,428,117,36,28,1,-1,-1,-1
83,7,348,366,110,95,1,-1,-1,-1
84,3,415,50,16,13,1,-1,-1,-1
84,4,443,70,19,16,1,-1,-1,-1
84,5,350,87,28,18,1,-1,-1,-1
84,6,430,115,34,28,1,-1,-1,-1
84,7,353,352,106,90,1,-1,-1,-1
85,3,415,50,16,13,1,-1,-1,-1
85,4,443,69,18,16,1,-1,-1,-1
85,5,350,86,29,18,1,-1,-1,-1
85,6,430,114,34,27,1,-1,-1,-1
85,7,358,337,102,87,1,-1,-1,-1
86,3,415,50,16,12,1,-1,-1,-1
86,4,443,68,18,16,1,-1,-1,-1
86,5,351,86,28,17,1,-1,-1,-1
86,6,430,112,34,27,1,-1,-1,-1
86,7,364,322,97,84,1,-1,-1,-1
87,3,415,50,16,12,1,-1,-1,-1
87,4,443,68,18,15,1,-1,-1,-1
87,5,352,85,28,17,1,-1,-1,-1
87,6,430,110,34,27,1,-1,-1,-1
87,7,369,308,93,80,1,-1,-1,-1
88,3,416,49,15,13,1,-1,-1,-1
88,4,443,67,18,15,1,-1,-1,-1
88,5,353,84,27,17,1,-1,-1,-1
88,6,430,109,34,26,1,-1,-1,-1
88,7,374,294,90,76,1,-1,-1,-1
