1,1,399.5722961425781,269.7611999511719,72.9583740234375,69.81658935546875,1,-1,-1,-1
1,2,372.9305419921875,129.5439453125,37.9837646484375,26.863296508789062,1,-1,-1,-1
1,3,401.74200439453125,74.6597671508789,22.469573974609375,18.71124267578125,1,-1,-1,-1
1,4,378.9573669433594,73.330078125,10.1995849609375,17.786483764648438,1,-1,-1,-1
2,1,401.6647033691406,261.5381164550781,70.7896728515625,67.99090576171875,1,-1,-1,-1
2,2,374.0616149902344,126.88145446777344,37.7122802734375,26.027069091796875,1,-1,-1,-1
2,3,402.459228515625,73.59841918945312,21.766448974609375,18.484519958496094,1,-1,-1,-1
2,4,380.3270568847656,73.0538330078125,9.1312255859375,16.432449340820312,1,-1,-1,-1
3,1,405.1279296875,253.34971618652344,68.33383178710938,65.27005004882812,1,-1,-1,-1
3,2,375.77056884765625,123.5306625366211,37.592620849609375,25.824539184570312,1,-1,-1,-1
3,3,403.30902099609375,72.08470916748047,21.636962890625,18.259872436523438,1,-1,-1,-1
3,4,382.1903076171875,72.67623901367188,8.709503173828125,14.840583801269531,1,-1,-1,-1
4,1,408.3142395019531,245.09463500976562,66.20849609375,62.5538330078125,1,-1,-1,-1
4,2,377.856201171875,120.62232971191406,37.083160400390625,25.41107177734375,1,-1,-1,-1
4,3,404.29461669921875,71.26425170898438,21.746795654296875,18.078857421875,1,-1,-1,-1
4,4,383.8710021972656,71.000732421875,8.656005859375,15.045310974121094,1,-1,-1,-1
5,1,410.0611877441406,238.61569213867188,64.252685546875,59.58094787597656,1,-1,-1,-1
5,2,378.9967041015625,119.29605102539062,36.444854736328125,24.806556701660156,1,-1,-1,-1
5,3,404.42803955078125,71.45993041992188,21.384857177734375,17.83300018310547,1,-1,-1,-1
5,4,384.47216796875,70.92544555664062,8.511260986328125,15.008537292480469,1,-1,-1,-1
6,1,411.44622802734375,231.27366638183594,62.730072021484375,57.630279541015625,1,-1,-1,-1
6,2,379.99609375,117.113037109375,35.695465087890625,24.43170928955078,1,-1,-1,-1
